City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
299,manturovo,32.1595,57.1932,86.45,11,0,4.64,ir,1681170632
300,rawannawi,-66.8487,1.4988,30.74000000000002,90,64,10.05,za,1681170633
301,santa maria,-62.9529,169.7161,33.674000000000014,80,100,13.27,nz,1681170633
302,poquoson,-78.4716,133.8594,-55.083999999999946,87,19,7.47,au,1681170634
303,carballo,-44.8136,-66.9657,48.16400000000003,52,100,11.18,ar,1681170635
304,ciudad del maiz,5.4047,64.445,84.52400000000002,69,29,5.14,mv,1681170635
305,cayenne,69.6244,-24.2833,28.65200000000008,90,100,5.47,gl,1681170636
306,leningradskiy,-25.5004,-94.4922,74.30000000000001,69,0,5.5,pe,1681170637
307,sredec,89.3858,-69.1769,-9.075999999999937,94,40,8.97,gl,1681170637
308,bay roberts,18.4739,-64.8047,80.69000000000003,75,2,6.73,vg,1681170638
309,san juan,1.8627,52.7677,84.02000000000007,72,96,5.31,so,1681170638
310,olinda,19.441,-29.1812,72.08600000000007,77,22,9.34,cv,1681170639
311,tuy hoa,-40.2486,-174.197,65.4260000000001,93,0,6.21,to,1681170640
312,boa vista,-36.2116,143.5658,65.24600000000005,58,62,3.59,au,1681170640
313,rundu,-39.611,-155.9184,60.63800000000005,73,100,10.15,pf,1681170641
314,hervey bay,-73.062,-93.8916,7.844000000000072,86,78,10.0,cl,1681170642
315,batsfjord,-76.6833,21.2504,-22.26999999999996,99,100,6.63,za,1681170642
316,iqaluit,30.2213,-119.1207,58.280000000000044,84,0,6.62,mx,1681170643
317,harper,-86.1273,-83.1742,-48.09999999999995,76,5,5.74,ar,1681170643
318,kodiak,27.2417,116.0469,72.08600000000007,85,71,2.29,cn,1681170644
319,kaduna,85.6649,166.2901,-10.803999999999952,97,56,4.09,ru,1681170645
320,vardo,41.5401,110.6605,43.898000000000025,13,0,8.9,cn,1681170645
321,maniitsoq,-16.0575,-177.4637,83.66000000000008,77,1,9.44,wf,1681170646
322,taizhou,37.2538,-78.8744,62.294000000000075,30,0,2.25,us,1681170647
323,okandja,75.8363,0.0636,33.908,90,100,10.41,sj,1681170647
324,pangkalanbuun,-37.6857,33.0965,65.19200000000001,64,35,18.87,za,1681170648
325,sabang,-67.5444,30.1203,26.672000000000036,81,100,9.99,za,1681170649
326,rio grande,-64.3392,-47.3815,15.206000000000028,91,100,10.79,ar,1681170649
327,quthing,67.2765,39.2651,32.791999999999994,100,100,6.4,ru,1681170650
328,flin flon,-85.5777,-91.3562,-54.07599999999994,82,22,6.0,cl,1681170651
329,balkanabat,-56.971,152.4473,40.87400000000001,90,70,9.09,au,1681170651
330,shenjiamen,47.5638,92.8642,50.108000000000004,14,67,9.8,mn,1681170652
331,vega de alatorre,-63.7476,173.0406,32.73800000000004,85,66,12.97,nz,1681170653
332,southbridge,-61.7807,162.8105,36.01400000000003,96,100,14.91,nz,1681170653
333,padang,75.604,-159.3476,-1.7679999999999865,94,100,6.81,us,1681170654
334,prince rupert,-85.0385,-8.1217,-62.78799999999994,100,59,4.79,za,1681170655
335,ekhabi,88.1134,-145.4743,-6.915999999999961,92,32,8.73,us,1681170655
336,shimoda,-30.5037,-135.3425,69.47600000000008,64,3,4.32,pf,1681170657
337,lompoc,-78.6351,-131.0919,-19.461999999999954,86,31,5.96,pf,1681170658
338,bambous virieux,30.9509,156.5855,60.87200000000004,54,87,8.08,ru,1681170659
339,gazni,23.4844,104.1426,89.69000000000003,16,1,7.38,cn,1681170659
340,kaka,25.5883,-178.7008,72.96800000000009,76,14,8.4,us,1681170660
341,fortuna,29.0155,-69.9195,70.08800000000005,78,100,12.86,bm,1681170661
342,bingol,4.7465,7.4804,83.89400000000008,71,100,3.84,ng,1681170661
343,ekibastuz,56.6271,-30.295,39.398000000000025,61,98,16.11,is,1681170662
344,taltal,75.6931,172.0686,-5.691999999999943,92,98,5.15,ru,1681170663
345,ngukurr,-52.8707,58.1188,37.13000000000004,67,100,15.72,mg,1681170663
346,sorland,-49.1969,18.8842,36.95,70,99,8.83,za,1681170664
347,katobu,-4.2144,102.5183,83.35400000000006,73,34,3.31,id,1681170665
348,santo domingo,-12.0979,-124.4281,80.24000000000002,68,1,6.26,pf,1681170665
349,shieli,24.0369,-38.2612,73.34600000000006,66,84,10.43,cv,1681170666
350,paarl,23.0394,46.3712,87.09800000000003,29,42,6.81,sa,1681170667
351,barbar,-32.5608,51.8046,71.15,92,45,10.9,mg,1681170668
352,tazovskiy,64.1246,1.8034,45.21200000000006,91,99,14.39,no,1681170668
353,sioux lookout,-64.2523,-29.5353,32.27000000000006,97,100,15.41,ar,1681170669
354,kaeo,81.1865,58.3551,-5.169999999999959,94,33,2.57,ru,1681170670
355,bolungarvik,26.738,156.4479,69.13399999999999,83,100,12.22,jp,1681170670
356,lata,-49.9779,102.5202,41.432000000000016,79,97,22.14,au,1681170671
357,yatou,27.0637,48.9394,97.37600000000009,12,97,9.88,sa,1681170672
358,oelde,-29.8319,133.2254,97.97000000000007,27,84,15.05,au,1681170672
359,mackenzie,-37.1017,164.3457,65.28200000000001,66,60,10.17,nz,1681170673
360,baykit,-31.097,135.5744,90.87800000000007,28,90,11.73,au,1681170674
361,moramanga,58.0725,15.6382,54.87800000000007,66,100,5.6,se,1681170674
362,manado,44.4787,102.5574,41.0,16,0,9.9,mn,1681170675
363,methoni,-61.5581,-142.8893,31.73000000000004,93,100,14.25,pf,1681170676
364,vanimo,4.9644,-132.1172,80.09600000000006,85,21,8.84,pf,1681170676
365,antalaha,-60.6719,-139.2096,32.648000000000025,95,100,13.63,pf,1681170677
366,yelatma,-29.7485,146.7083,74.78600000000007,38,0,4.28,au,1681170677
367,saldanha,43.239,167.1611,45.03200000000002,73,10,15.27,ru,1681170678
368,eyl,0.3465,169.3056,82.13000000000005,75,100,3.71,ki,1681170679
369,san andres,31.7299,-46.2658,68.342,78,4,5.93,ca,1681170680
370,port-de-paix,50.2105,-14.7635,51.27800000000006,62,6,14.91,ie,1681170681
371,rawson,70.6631,62.1232,5.612000000000055,83,7,6.7,ru,1681170681
372,santa maria do para,-23.7779,-87.5024,71.76200000000006,68,78,5.81,pe,1681170682
373,mezen,7.5729,-120.1891,81.14000000000001,84,8,8.84,mx,1681170683
374,three hills,-16.3759,104.7784,77.30600000000004,68,86,8.61,id,1681170683
375,agadir,-41.5762,173.6429,61.592,65,52,4.69,nz,1681170684
376,yaan,-42.9638,-18.455,57.83000000000004,86,100,13.76,sh,1681170685
377,noumea,24.3879,-74.6075,76.60400000000006,75,79,5.85,bs,1681170685
378,krasnoselkup,31.925,72.8583,97.89800000000002,15,0,2.02,pk,1681170686
379,vestmanna,33.5848,-97.0044,70.08800000000005,59,100,4.07,us,1681170687
380,kiama,-68.5766,43.7591,5.99000000000002,96,100,10.77,za,1681170687
381,kazalinsk,-11.5723,-154.3562,82.56200000000007,75,89,3.85,pf,1681170688
382,mount gambier,-63.6912,-128.0431,31.208000000000006,87,100,9.83,pf,1681170689
383,aasiaat,-61.1249,154.132,37.346000000000046,98,98,14.17,au,1681170689
384,maragogi,-87.2439,119.8926,-74.66799999999999,100,73,5.22,au,1681170690
385,nelson,3.39,86.6573,84.65,71,94,4.97,lk,1681170691
386,oparino,-70.8575,-98.6914,30.97400000000001,83,97,13.6,cl,1681170691
387,umm lajj,-88.1378,-70.0135,-65.39799999999998,98,63,6.98,ar,1681170692
388,melfi,-12.1302,-147.8219,82.74199999999999,71,38,4.85,pf,1681170693
389,alice springs,-75.4739,-175.2251,-1.5879999999999441,92,100,7.33,to,1681170693
390,loikaw,-71.3316,-131.023,12.74000000000002,93,100,9.0,pf,1681170694
391,usinsk,-69.3008,-22.447,30.794000000000075,96,100,12.29,ar,1681170695
392,oriximina,16.7084,-130.882,72.19400000000007,73,35,8.11,mx,1681170695
393,makokou,-70.2463,-35.365,27.57200000000004,97,100,3.77,ar,1681170696
394,makakilo city,0.66,77.1922,83.93000000000004,70,24,2.91,mv,1681170697
395,mitsamiouli,-62.0461,158.5787,36.48200000000001,96,100,14.04,nz,1681170697
396,cisternino,-61.1598,34.9963,32.54000000000002,82,100,10.64,za,1681170698
397,black river,48.7292,-54.9091,39.95600000000003,59,98,6.46,ca,1681170699
398,grand gaube,-65.2804,-63.3384,8.996000000000048,87,93,5.76,ar,1681170699
399,okhotsk,-71.5288,142.3735,-36.47199999999994,79,10,8.23,au,1681170700
400,aloleng,-65.9967,-127.9388,30.578000000000067,98,100,10.18,pf,1681170701
401,pangnirtung,-0.4971,9.5523,84.47000000000006,71,100,2.41,ga,1681170702
402,kayes,-36.0204,-123.7316,67.06400000000004,83,100,9.03,pf,1681170702
403,conway,-55.9204,-145.3297,38.82200000000004,83,96,15.53,pf,1681170703
404,beloha,63.4708,-48.7775,21.65,59,100,14.92,gl,1681170704
405,dicabisagan,-32.5641,-94.4015,67.6760000000001,65,94,7.04,cl,1681170704
406,budhlada,-30.5196,58.0331,72.75200000000008,89,100,12.32,re,1681170705
407,cap malheureux,1.3144,-14.0595,83.03000000000004,69,100,3.67,lr,1681170706
408,seymchan,-48.4076,26.2018,39.29000000000002,73,100,15.21,za,1681170706
409,khandyga,-51.6325,-57.8587,45.842,63,93,13.55,ar,1681170707
410,huambo,-60.2329,23.0249,31.891999999999996,70,74,12.68,za,1681170708
411,fomboni,-0.8404,48.9144,83.71400000000003,70,19,4.48,so,1681170708
412,tumannyy,45.9569,134.4202,64.47200000000004,46,100,6.17,ru,1681170709
413,richards bay,3.7604,-29.7843,81.608,74,97,8.52,br,1681170710
414,phan rang,-53.2267,1.6902,35.47400000000001,83,100,10.63,za,1681170710
415,puerto leguizamo,-30.3452,56.8632,72.93200000000002,92,100,13.79,re,1681170711
416,yulara,-62.4299,-11.141,31.946000000000048,92,100,11.75,za,1681170712
417,buala,84.6966,-15.0747,-0.09399999999997277,96,100,9.03,gl,1681170712
418,port macquarie,-11.3234,71.1161,82.34600000000006,77,31,6.76,mv,1681170713
419,vianen,8.064,31.9863,104.64800000000002,22,32,7.0,sd,1681170714
420,masallatah,25.374,175.8982,73.59800000000003,79,65,8.37,ki,1681170714
421,kostarazion,-87.8761,-13.7251,-68.22399999999996,99,63,6.21,za,1681170715
422,salisbury,-49.0116,-168.2305,58.37000000000006,84,100,8.49,to,1681170716
423,voznesenye,-74.7567,161.9177,-20.487999999999943,63,65,10.59,nz,1681170716
424,japura,4.6449,80.4092,85.22600000000008,72,45,8.11,lk,1681170717
425,inhambane,22.9188,-2.231,88.86200000000005,11,30,8.31,ml,1681170718
426,mergui,58.1975,-57.0054,24.872000000000035,69,100,12.84,ca,1681170719
427,bonfim,-21.6855,-132.9227,77.82800000000006,63,100,3.75,pf,1681170719
428,tanete,-24.552,101.524,70.84400000000008,63,98,7.23,au,1681170720
429,kaduqli,-13.5795,-137.8621,82.02200000000005,72,16,4.25,pf,1681170721
430,karaton,-53.9022,69.8248,36.37400000000001,60,56,14.8,re,1681170721
431,sibenik,48.9691,-114.6093,43.628000000000064,100,100,3.13,us,1681170722
432,tommot,-76.9133,-168.0058,-3.945999999999948,99,95,5.62,to,1681170723
433,ulaanbaatar,22.7125,54.7991,96.81800000000008,14,79,11.2,ae,1681170723
434,cetraro,-35.6728,168.5424,67.37000000000006,76,84,11.91,nz,1681170724
435,funtua,-14.9028,-175.7588,83.858,76,0,9.77,wf,1681170725
436,yumen,-83.5679,157.67,-41.96199999999996,68,2,7.66,nz,1681170726
437,maldonado,32.9434,114.6085,76.28000000000004,33,94,7.53,cn,1681170727
438,sola,29.5658,2.975,84.47000000000006,11,0,5.9,dz,1681170727
439,vallenar,71.168,-107.8298,-1.7679999999999865,78,22,2.47,ca,1681170728
440,verkhniy landekh,81.3513,169.7384,-11.253999999999955,96,65,4.45,ru,1681170729
441,numbrecht,-54.4289,-137.4189,41.432000000000016,87,100,17.13,pf,1681170729
442,kwinana,26.4479,-4.9408,88.03399999999999,6,40,7.75,ml,1681170730
443,vrangel,-12.0922,-10.3101,78.09800000000003,76,100,9.84,sh,1681170731
444,mandalgovi,-71.6075,133.145,-38.57799999999996,91,29,5.67,au,1681170731
445,isla vista,-70.1254,124.8572,-22.233999999999945,96,100,7.71,au,1681170732
446,adrar,9.9845,-13.1745,95.73800000000006,37,62,2.53,gn,1681170733
447,ust-kamchatsk,18.415,67.0594,81.53600000000007,66,0,6.35,in,1681170733
448,andenes,25.7986,-50.286,73.4,72,49,7.77,ag,1681170734
449,sao borja,33.399,-108.0753,69.04400000000007,15,0,5.91,us,1681170735
450,totma,16.9513,23.0349,92.94800000000004,11,10,9.85,sd,1681170736
451,ixtapa,-0.9887,116.5815,88.484,59,36,1.75,id,1681170736
452,goderich,-47.7482,-129.1206,50.0,79,51,12.51,pf,1681170737
453,sibolga,22.7973,67.0039,80.33000000000004,68,6,4.87,pk,1681170737
454,tra vinh,33.0455,-71.0142,63.08600000000007,59,84,15.63,us,1681170738
455,ust-omchug,-51.0044,-53.5692,43.898000000000025,64,19,16.62,ar,1681170739
456,bintulu,51.4675,-121.3724,42.08000000000004,90,100,3.48,ca,1681170739
457,serabu,20.8833,155.0648,76.87400000000002,73,29,7.88,jp,1681170740
458,churapcha,-25.2703,-126.3412,76.71200000000006,73,8,4.01,pf,1681170741
459,zernograd,3.275,59.9779,83.76800000000009,73,27,5.54,sc,1681170741
460,bolu,43.2986,129.656,58.85600000000003,52,87,9.5,cn,1681170742
461,boca do acre,-0.3124,62.4445,83.40800000000002,64,16,2.26,sc,1681170743
462,eston,32.113,-50.3307,68.57600000000009,87,31,7.05,bm,1681170743
463,vastseliina,83.0978,130.4981,-7.095999999999947,98,88,2.93,ru,1681170744
464,pabna,-29.1167,-27.6717,71.63600000000008,62,100,7.07,br,1681170745
465,tautira,-89.4447,10.3584,-72.03999999999998,100,90,5.22,za,1681170745
466,geraldton,-83.8185,-47.9171,-20.721999999999937,98,100,4.11,ar,1681170746
467,maarianhamina,43.598,-14.1645,57.236000000000075,86,100,9.23,es,1681170747
468,camacha,6.5769,28.8347,104.41400000000003,21,86,4.01,sd,1681170748
469,whyalla,62.4908,23.0334,39.992,100,100,2.94,fi,1681170748
470,mabaruma,14.283,-26.538,74.03000000000004,64,21,7.68,cv,1681170749
471,goryachegorsk,-24.668,-40.0136,76.06400000000004,63,9,7.06,br,1681170750
472,kabinda,-19.3943,-31.8096,80.09600000000006,71,18,3.15,br,1681170750
473,cochrane,-26.152,-146.3121,74.48000000000005,61,98,4.76,pf,1681170751
474,lubango,-58.4973,81.9523,32.342,66,100,15.02,au,1681170752
475,antofagasta,-38.6839,-22.9695,64.184,69,100,11.9,br,1681170752
476,ternate,-64.6235,-76.075,29.51600000000001,61,100,8.99,ar,1681170753
477,saldus,-41.5072,29.7126,58.80200000000008,77,99,16.56,za,1681170754
478,aitape,-20.7959,121.0718,92.62400000000002,39,61,6.9,au,1681170754
479,clyde river,-59.0593,63.1645,33.242,80,59,15.06,mg,1681170755
480,byron bay,61.0403,-55.8696,27.446000000000048,80,100,17.74,gl,1681170756
481,la piedad,4.9116,1.6358,83.89400000000008,73,95,7.02,gh,1681170756
482,gorontalo,40.554,41.9548,51.71000000000008,81,100,2.71,tr,1681170757
483,aklavik,-83.3512,-29.3292,-24.12399999999996,98,100,6.35,ar,1681170758
484,dukat,52.7293,-31.9327,40.838000000000044,68,100,13.49,gl,1681170758
485,lewiston,23.9341,-51.5685,74.69600000000005,80,99,7.61,ag,1681170759
486,channel-port aux basques,78.4833,163.9796,-8.589999999999968,94,98,4.45,ru,1681170760
487,husavik,-53.8826,-153.8625,47.3,75,94,16.12,pf,1681170761
488,cleethorpes,-78.8119,-161.0086,-20.95599999999998,88,37,5.71,pf,1681170762
489,palu,20.0681,57.9608,81.80600000000004,71,98,7.95,om,1681170762
490,kourou,58.2519,-18.7424,45.518000000000086,71,100,11.36,is,1681170763
491,pontes e lacerda,-54.0136,156.0725,46.022000000000034,86,65,3.96,nz,1681170764
492,saint combs,-35.4128,-68.7692,66.29000000000002,53,99,7.78,ar,1681170765
493,khonuu,-40.9899,89.654,58.87400000000001,90,100,15.88,au,1681170766
494,quchan,-48.8503,-142.8521,51.656000000000034,66,87,14.4,pf,1681170766
495,portland,73.0034,-132.3257,4.964000000000031,92,100,5.39,ca,1681170767
496,severomuysk,-73.3002,-117.6067,11.588000000000044,94,100,15.62,cl,1681170767
497,mersing,-35.5055,-10.0326,68.52200000000005,89,89,14.33,sh,1681170768
498,belle glade,-67.757,16.0039,23.99000000000002,52,10,11.97,za,1681170769
499,gazanjyk,72.4571,-107.3155,-1.5879999999999441,78,18,3.49,ca,1681170770
500,kawalu,-56.0694,-129.1615,38.28200000000002,81,99,11.04,pf,1681170770
501,chaman,69.107,-124.6179,20.282000000000018,90,99,3.69,ca,1681170771
502,eyrarbakki,20.0317,52.6667,93.75800000000001,43,100,7.99,om,1681170772
503,barao de melgaco,30.7833,-104.4887,78.40400000000005,24,0,8.12,us,1681170772
504,petropavlovsk-kamchatskiy,-70.8507,108.8684,-21.60399999999995,99,100,5.52,au,1681170773
505,mecca,2.7635,-38.1039,81.842,73,98,4.91,br,1681170774
506,ciras,9.5514,5.5108,104.91800000000009,34,54,3.2,ng,1681170775
507,bombay,-50.604,173.4127,50.54000000000002,93,100,13.4,nz,1681170775
508,pocoes,83.6027,-167.3446,-11.307999999999957,99,61,5.4,us,1681170776
509,ust-kuyga,-34.5223,53.0332,68.95400000000006,92,0,10.24,mg,1681170776
510,shar,-66.9908,33.1904,27.644000000000073,86,100,10.54,za,1681170777
511,puerto narino,-23.2042,-58.0658,91.45400000000006,48,6,2.19,py,1681170778
512,biak,71.3215,71.8405,-0.8319999999999652,93,81,5.87,ru,1681170779
513,nizhnyaya poyma,55.5598,152.6732,27.986000000000068,88,100,18.81,ru,1681170779
514,gweta,-27.6843,-175.852,76.6760000000001,87,84,5.51,to,1681170780
515,chiredzi,-26.0773,-165.17,76.91000000000008,79,18,5.2,ck,1681170781
516,molchanovo,-11.2883,126.1966,83.89400000000008,76,79,6.22,id,1681170781
517,koroni,80.1464,-43.1407,7.610000000000081,76,88,8.66,gl,1681170782
518,lolua,46.9599,90.4935,23.180000000000042,91,98,4.48,cn,1681170783
519,bargal,29.8159,78.251,99.03200000000002,10,35,6.97,in,1681170783
520,nyurba,47.7667,6.7463,50.39600000000005,72,100,6.2,fr,1681170784
521,anchorage,23.4221,38.9871,93.84800000000003,35,7,8.7,sa,1681170785
522,tawzar,2.1802,60.9518,83.53399999999999,67,21,4.73,sc,1681170785
523,mubende,65.9716,-57.767,7.610000000000081,91,83,13.34,gl,1681170786
524,moroceli,-87.5405,-132.5787,-55.24599999999995,90,8,7.94,pf,1681170787
525,novyy urgal,-79.4061,-89.1614,-14.691999999999943,78,100,4.25,cl,1681170787
526,pampierstad,48.5529,-33.8491,44.312000000000054,60,100,15.06,pt,1681170788
527,vaitupu,-56.9526,30.6708,33.188000000000045,79,88,14.07,za,1681170789
528,conceicao do araguaia,88.6159,166.1648,-9.237999999999943,95,33,6.56,ru,1681170789
529,sungairaya,-61.8522,135.1675,36.391999999999996,98,100,13.64,au,1681170790
530,fez,74.0101,-38.879,6.080000000000041,86,96,8.4,gl,1681170791
531,hvide sande,-48.8997,-153.9165,54.05,74,100,9.76,pf,1681170791
532,karamea,-16.526,-117.8329,79.32200000000003,69,0,5.83,pf,1681170792
533,te anau,-47.6252,-20.666,47.19199999999999,97,100,12.18,br,1681170793
534,leshukonskoye,-57.7374,-67.9184,41.342,94,100,15.51,ar,1681170793
535,buariki,-8.5837,156.173,83.30000000000001,73,100,5.09,sb,1681170794
536,kibre mengist,-39.8137,70.2612,63.608000000000004,92,100,11.25,mu,1681170796
537,kashin,25.6504,57.0535,82.86800000000008,62,100,4.21,ir,1681170797
538,cockburn harbour,50.0934,143.7786,41.41400000000003,69,4,2.19,ru,1681170797
539,shu,-41.1357,61.1344,64.58000000000004,95,68,10.9,re,1681170798
540,tres lagoas,-73.4224,-6.6906,6.349999999999998,94,100,9.5,za,1681170799
541,homestead,48.2257,122.2735,37.274000000000015,31,25,7.91,cn,1681170799
542,tungkang,1.6793,45.4785,84.092,75,4,8.35,so,1681170800
543,anadyr,-78.5153,-73.3741,-27.273999999999965,80,21,4.53,ar,1681170801
544,fredericton,51.974,123.2961,34.070000000000064,55,80,3.76,cn,1681170801
545,bihac,60.249,77.8685,17.798000000000023,84,100,6.26,ru,1681170802
546,savona,19.5937,70.265,81.5,68,0,7.52,in,1681170803
547,kushima,14.1662,82.9975,83.82200000000003,64,57,3.31,in,1681170803
548,formoso do araguaia,44.7786,-23.8101,56.696000000000055,74,100,18.95,pt,1681170804
549,sucre,-5.8556,-116.9811,81.24800000000002,83,67,7.5,pf,1681170805
550,kedrovyy,66.5467,20.174,35.40200000000008,100,100,2.99,se,1681170805
551,qunduz,-14.5259,-14.8906,78.09800000000003,70,16,8.92,sh,1681170806
552,bloomfield,57.6049,-91.9702,33.36800000000009,90,100,5.29,ca,1681170807
553,avare,68.8697,61.4223,8.744000000000074,84,93,8.11,ru,1681170808
554,vao,-33.6552,30.9521,68.99000000000002,63,88,17.42,za,1681170808
555,bogotol,67.8866,-49.0112,30.65,57,100,13.41,gl,1681170809
556,fort-shevchenko,-14.9215,-11.6138,77.30600000000004,69,18,9.94,sh,1681170809
557,avera,28.9571,-173.6427,69.06200000000007,78,14,8.48,us,1681170810
558,winslow,52.2555,-119.1567,44.90600000000003,63,100,5.61,ca,1681170811
559,tulum,-0.8689,-108.2909,80.76200000000006,80,100,4.78,ec,1681170811
560,shingu,-29.1892,-72.1599,63.62600000000009,90,8,9.64,cl,1681170812
561,los llanos de aridane,58.3306,45.0421,53.06000000000009,46,10,3.07,ru,1681170813
562,barroualie,2.65,176.2737,82.38200000000002,76,55,5.77,ki,1681170813
563,kjopsvik,23.93,55.0344,96.11600000000001,15,100,5.59,ae,1681170814
564,grindavik,6.0298,-160.5469,81.08600000000007,78,100,9.17,us,1681170815
565,tanjong karang,12.3629,149.4918,81.42800000000007,77,72,8.87,pg,1681170815
566,aanekoski,55.5633,-74.8006,32.66600000000001,99,100,9.38,ca,1681170816
567,ola,34.4306,-57.3163,68.09000000000003,87,100,13.37,bm,1681170817
568,muravlenko,-84.2031,-128.07,-21.261999999999958,95,40,7.78,pf,1681170818
569,san ignacio,21.797,-22.654,70.41200000000006,65,23,9.43,cv,1681170818
570,evensk,37.5283,-75.7776,53.40200000000008,46,0,5.57,us,1681170819
571,bozhou,-47.154,20.5115,38.69600000000005,70,100,12.26,za,1681170820
572,unai,-33.4935,-108.1171,69.17000000000007,82,100,8.77,pf,1681170820
573,college,45.9436,-11.5172,55.958000000000006,82,100,11.06,es,1681170821
574,klaksvik,-67.4196,178.2045,20.894000000000073,73,100,12.25,nz,1681170822
575,morgan city,22.2401,-99.8244,73.23800000000006,71,95,7.46,mx,1681170822
576,bestobe,12.4152,-44.8243,76.49600000000005,79,89,8.33,gf,1681170823
577,satitoa,82.7841,176.5579,-12.027999999999963,96,59,4.47,ru,1681170824
578,pudozh,42.1447,27.1373,46.25600000000003,89,100,7.93,bg,1681170824
579,hope,85.6889,102.8549,-10.587999999999944,95,14,3.09,ru,1681170825
580,samusu,46.4496,-53.3011,32.55800000000001,80,86,13.1,ca,1681170826
581,colorado springs,-52.1554,-157.9021,50.75600000000003,84,100,11.92,pf,1681170826
582,ous,-17.4836,117.7056,85.51400000000004,63,97,9.71,au,1681170827
583,smithers,-29.999,-68.6635,77.45,44,22,4.32,ar,1681170828
584,broken hill,-8.1032,-33.0129,82.67000000000007,65,100,7.57,br,1681170828
585,kracheh,88.1503,-20.1131,-9.777999999999963,95,90,8.92,gl,1681170829
586,almenara,13.6483,114.2613,80.40200000000007,76,100,4.58,vn,1681170830
587,karasjok,0.3502,-60.2319,91.72400000000002,64,66,1.52,br,1681170830
588,lagos,69.9313,-126.1929,12.02000000000006,91,100,4.25,ca,1681170831
589,mumford,-2.2424,-98.2073,82.04000000000002,77,7,5.59,ec,1681170832
590,sharjah,-15.9208,20.4368,85.02800000000008,45,85,3.08,na,1681170832
591,velikiy ustyug,83.0851,-39.7404,-1.7679999999999865,99,94,2.05,gl,1681170833
592,howard springs,-24.9117,156.3405,79.10600000000002,59,94,7.07,au,1681170834
593,altagracia de orituco,-54.8717,29.5718,33.908,70,100,13.12,za,1681170834
594,chagda,71.7515,30.3447,38.354000000000056,70,100,9.36,no,1681170835
595,jalu,75.6934,5.7583,35.42000000000006,90,54,10.62,sj,1681170836
596,tsogni,87.3565,-177.2803,-8.49999999999995,95,47,6.74,ru,1681170836
597,farafangana,57.5735,-64.7229,28.4,93,100,4.57,ca,1681170837
598,purgstall,-38.0573,136.5627,61.141999999999996,81,100,12.69,au,1681170837
599,nalut,-1.7287,-10.8008,82.50800000000001,77,100,9.03,lr,1681170838
